order_id,date,country,category,customer_name,sales_manager,sales_rep,device_type,order_value_eur,cost,profit_eur,profit_margin
73-4726386,,Portugal,Clothing,"Fisher, Morar and Skiles",Celine Tumasian,Aurelie Wren,PC,19622.59,17148.18,2474.41,0.12610007139730278
84-2858993,2019-04-30,Sweden,Smartphones,"Swaniawski, Runolfsson and Green",Maxie Marrow,Anita Woakes,PC,146540.75,120822.85,25717.899999999994,0.1754999889109343
24-2403756,2020-12-16,Austria,Games,"Murray, Reichel and Nolan",Orsa Geekin,Bank Coumbe,PC,139075.59,113708.2,25367.39,0.18240001714175721
67-2684209,,France,Appliances,"Murray, Reichel and Nolan",Othello Bowes,Ora Grennan,PC,131864.04,110277.9,21586.140000000014,0.16369997461021224
26-1201622,,Finland,Beauty,Johns and Sons,Hube Corey,Mellicent Mattys,PC,130251.55,105386.53,24865.020000000004,0.19089999312868064
12-2202467,2020-11-18,Portugal,Outdoors,"Spencer, Rogahn and Muller",Celine Tumasian,Brynn Dempster,PC,38930.16,32837.59,6092.570000000007,0.15649999897251915
99-3971751,,France,Clothing,Smith Group,Othello Bowes,Crysta Halls,PC,219911.81,179426.05,40485.76000000001,0.1840999808059422
10-5202864,2020-02-21,UK,Outdoors,Labadie and Sons,Jessamine Apark,Genevra Charrisson,PC,49930.87,40174.38,9756.490000000005,0.1953999599846749
95-2190016,,Portugal,Books,Hessel-Stiedemann,Celine Tumasian,Aurelie Wren,Mobile,57859.08,47756.88,10102.200000000004,0.17460008005657893
49-1493117,,Denmark,Appliances,Larkin-Collier,Modestia Byfford,Case Desorts,PC,26745.94,22600.32,4145.619999999999,0.15499997382780337
45-3085595,2020-06-18,Spain,Games,Johns and Sons,Emalia Dinse,Manuel Goudie,Tablet,87205.01,69171.01,18034.0,0.20680004508915256
72-7973717,2019-07-24,Portugal,Beauty,"Dickinson, Hyatt and Berge",Celine Tumasian,Corene Shirer,Tablet,216863.04,175355.45,41507.59,0.19140001910883475
72-4825752,2020-07-22,Portugal,Games,"Dickinson, Hyatt and Berge",Celine Tumasian,Smitty Culverhouse,PC,154858.0,135376.86,19481.140000000014,0.12580002324710388
80-3206606,,Ireland,Outdoors,"Christiansen, Donnelly and Bechtelar",Glenine Suttaby,Bunnie Tonbridge,PC,167301.52,147074.77,20226.75,0.12089997747778981
22-5929243,,France,Outdoors,Johns and Sons,Othello Bowes,Amelina Piscopiello,PC,38750.53,31298.8,7451.73,0.19230007950858993
96-5231814,2019-07-30,Finland,Appliances,O'Connell-Mitchell,Hube Corey,Mellicent Mattys,PC,145809.65,123136.25,22673.399999999994,0.1554999960565024
84-1062113,2020-07-20,Germany,Clothing,Friesen-Rath,Rickard Doogood,Casie MacBain,PC,161823.46,130494.44,31329.01999999999,0.19359998853071114
89-8942175,2020-09-24,Luxembourg,Accessories,Hegmann Group,Ilsa Kob,Jocelyn Laurentino,PC,175332.04,144999.6,30332.440000000002,0.17299998334588476
44-9978904,2020-04-29,Sweden,Books,Romaguera-Dietrich,Maxie Marrow,Tarrah Castelletti,PC,97148.34,77806.11,19342.229999999996,0.1990999537408462
28-1840061,2020-10-18,Sweden,Smartphones,"Farrell, Swaniawski and Crist",Maxie Marrow,Alyosha Meah,PC,146226.36,117916.94,28309.419999999984,0.1935999774596043
19-3893110,2019-08-23,Portugal,Games,Johns and Sons,Celine Tumasian,Brynn Dempster,PC,139200.81,120172.06,19028.75,0.13669999477732925
60-6998932,2020-07-14,Spain,Clothing,"Farrell, Swaniawski and Crist",Emalia Dinse,Perri Aldersley,PC,84900.24,73701.9,11198.340000000011,0.1318999804947549
99-9599677,2019-06-14,Sweden,Clothing,Wyman Group,Maxie Marrow,Alyosha Meah,Mobile,138443.23,115101.7,23341.530000000013,0.16860001027135824
11-5260310,2019-08-29,Netherlands,Smartphones,"Hamill, Kulas and Roob",Denice Amberg,Nero Harbisher,PC,62708.6,51414.78,11293.82,0.1801000181793247
76-2368068,2020-12-29,Portugal,Beauty,"Zieme, Bailey and Herzog",Celine Tumasian,Corene Shirer,PC,134807.18,108047.95,26759.229999999996,0.19850003538387195
35-6825112,,Portugal,Appliances,Walter LLC,Celine Tumasian,Brynn Dempster,Mobile,108689.45,91223.06,17466.39,0.16069995753957722
41-6241712,,Portugal,Clothing,Wunsch LLC,Celine Tumasian,Aurelie Wren,PC,111551.96,89420.05,22131.910000000003,0.19840001018359518
65-0441590,2020-03-26,France,Other,Hessel-Stiedemann,Othello Bowes,Maighdiln Upcraft,PC,89930.18,78005.44,11924.73999999999,0.13259997922833014
62-1501210,2020-10-17,Netherlands,Books,"Schmitt, Purdy and Johnson",Denice Amberg,Nero Harbisher,Tablet,50241.47,43443.8,6797.669999999998,0.13529998226564624
15-3657248,2020-01-22,Ireland,Games,"Spencer, Rogahn and Muller",Glenine Suttaby,Bunnie Tonbridge,PC,76767.77,64500.28,12267.490000000005,0.15980000461131025
69-4462108,2020-03-19,Portugal,Smartphones,Gislason-Stanton,Celine Tumasian,Brynn Dempster,PC,60744.83,52805.48,7939.3499999999985,0.13070001183639823
53-7680732,,France,Electronics,Johns and Sons,Othello Bowes,Avrit Chanders,Mobile,122468.33,103032.61,19435.72,0.1586999675752907
31-8846200,,Portugal,Electronics,Hessel-Stiedemann,Celine Tumasian,Smitty Culverhouse,PC,74958.46,65806.03,9152.430000000008,0.12210002713502928
34-3119010,,France,Smartphones,Walter LLC,Othello Bowes,Amelina Piscopiello,PC,66678.38,53009.31,13669.070000000007,0.20500003149446652
24-3140242,,France,Electronics,"Rowe, Hermiston and Kessler",Othello Bowes,Amelina Piscopiello,PC,56106.13,45081.27,11024.86,0.1965000972264528
60-9753536,2019-09-29,Sweden,Appliances,Larkin-Collier,Maxie Marrow,Alyosha Meah,Mobile,64842.92,56439.28,8403.64,0.12959996249397776
13-6163562,2019-10-25,France,Smartphones,Wiza and Sons,Othello Bowes,Crysta Halls,PC,45481.24,37317.36,8163.879999999997,0.1794999432733144
78-8990131,2020-08-23,Finland,Games,Johns and Sons,Hube Corey,Wat Bowkley,PC,107271.94,86665.0,20606.940000000002,0.19210000303900537
14-9919657,2020-10-22,Portugal,Accessories,Morissette Group,Celine Tumasian,Aurelie Wren,PC,42847.46,34757.86,8089.5999999999985,0.18879998954430435
84-5276032,2019-11-28,Sweden,Games,"Bashirian, Okuneva and Bechtelar",Maxie Marrow,Madelon Bront,PC,108978.79,95432.73,13546.059999999998,0.12429996699357736
79-0973971,,France,Books,"Keeling, Monahan and Pollich",Othello Bowes,Avrit Chanders,Mobile,133905.55,116886.15,17019.399999999994,0.12710003431523187
55-4588115,2020-03-27,UK,Outdoors,"Dickinson, Hyatt and Berge",Jessamine Apark,Genevra Charrisson,Mobile,65014.84,53669.75,11345.089999999997,0.17450000646006353
52-8377955,,Sweden,Books,"Christiansen, Donnelly and Bechtelar",Maxie Marrow,Madelon Bront,PC,113763.38,91158.6,22604.78,0.19869996830262954
37-2363680,2020-12-15,Luxembourg,Books,Morissette Group,Ilsa Kob,Jocelyn Laurentino,PC,294874.74,259106.43,35768.31,0.12130001369395017
16-5837761,2020-11-13,Sweden,Clothing,McGlynn-Prosacco,Maxie Marrow,Madelon Bront,PC,73860.57,60336.7,13523.87000000001,0.18309999503117846
01-8696189,2019-12-28,Luxembourg,Outdoors,Johns and Sons,Ilsa Kob,Jocelyn Laurentino,PC,182852.21,145440.65,37411.56,0.20459998815436795
94-2134593,,Germany,Electronics,"Lueilwitz, Kerluke and Lesch",Rickard Doogood,Casie MacBain,PC,163546.81,133307.0,30239.809999999998,0.1849000295389436
84-9254695,2019-04-22,UK,Games,Kihn Inc,Jessamine Apark,Winny Agnolo,PC,56768.43,47384.61,9383.82,0.16529997394678697
18-0704377,,Portugal,Electronics,Kirlin and Sons,Celine Tumasian,Hortense Gerring,Mobile,143107.89,121241.0,21866.890000000014,0.1528000308019356
03-4651559,,Sweden,Outdoors,"Farrell, Swaniawski and Crist",Maxie Marrow,Madelon Bront,Mobile,115339.49,100691.37,14648.12000000001,0.12700004135617393
79-8966057,,Ireland,Clothing,Goldner-Dibbert,Glenine Suttaby,Palm Wetherald,PC,117358.02,102664.8,14693.220000000001,0.12519996503008488
47-5524071,,Sweden,Appliances,Wunsch LLC,Maxie Marrow,Alyosha Meah,Tablet,54446.5,44989.14,9457.36,0.17370005418162784
82-4495901,,Netherlands,Clothing,McClure Inc,Denice Amberg,Nero Harbisher,PC,152771.9,134423.99,18347.910000000003,0.1201000314848477
36-2012010,2019-07-23,Portugal,Games,Johns and Sons,Celine Tumasian,Hortense Gerring,Mobile,211872.69,177930.69,33942.0,0.1601999766935512
91-7317758,,France,Outdoors,Armstrong-Little,Othello Bowes,Avrit Chanders,PC,77043.84,63245.29,13798.549999999996,0.1790999773635374
36-2694099,,Netherlands,Clothing,Corwin and Sons,Denice Amberg,Nero Harbisher,PC,353925.06,287528.72,66396.34000000003,0.18759999645122621
74-9554997,2019-11-13,UK,Beauty,Tillman and Sons,Jessamine Apark,Jay Morefield,PC,176080.36,153401.21,22679.149999999994,0.12879999791004515
57-5645459,,Finland,Electronics,"Hartmann, Hane and Pfannerstill",Hube Corey,Mellicent Mattys,PC,180250.02,147354.39,32895.629999999976,0.18250000748959683
67-8646070,,Portugal,Books,"Bashirian, Okuneva and Bechtelar",Celine Tumasian,Aurelie Wren,Mobile,157754.36,132166.6,25587.75999999998,0.16220001779982487
62-5120016,2019-01-17,UK,Electronics,Tillman and Sons,Jessamine Apark,Winny Agnolo,Mobile,87321.89,69254.99,18066.899999999994,0.206900010982355
16-3842379,2020-02-28,Portugal,Smartphones,"Swaniawski, Runolfsson and Green",Celine Tumasian,Corene Shirer,Tablet,40467.85,34656.67,5811.18,0.1435999194422239
73-8057834,2019-04-18,UK,Appliances,McGlynn-Prosacco,Jessamine Apark,Genevra Charrisson,PC,160763.9,131102.96,29660.940000000002,0.1845000027991359
76-8416893,,Sweden,Electronics,"Schmitt, Purdy and Johnson",Maxie Marrow,Alyosha Meah,PC,156505.37,128647.41,27857.959999999992,0.17800002645276639
80-1021367,,Sweden,Electronics,"Dickinson, Hyatt and Berge",Maxie Marrow,Madelon Bront,PC,118030.7,97304.51,20726.190000000002,0.17559999220541778
89-2424262,2019-02-20,Sweden,Games,"Murray, Reichel and Nolan",Maxie Marrow,Tarrah Castelletti,PC,15100.57,12113.68,2986.8899999999994,0.19779981815255976
01-1212783,2019-03-20,Portugal,Smartphones,McGlynn-Prosacco,Celine Tumasian,Corene Shirer,PC,105833.52,85312.4,20521.12000000001,0.19390000445983474
20-1827241,,Denmark,Appliances,Walter LLC,Modestia Byfford,Cobby Andersen,PC,43609.57,34634.72,8974.849999999999,0.2058000113277888
18-7046062,,Ireland,Smartphones,Considine-Fisher,Glenine Suttaby,Bunnie Tonbridge,PC,165709.19,138102.04,27607.149999999994,0.16659999363945954
03-3542738,2019-10-28,Portugal,Clothing,Friesen-Rath,Celine Tumasian,Aurelie Wren,Mobile,57367.93,46255.76,11112.169999999998,0.1937000341479987
73-3464233,,UK,Appliances,Johns and Sons,Jessamine Apark,Genevra Charrisson,Mobile,222700.23,194951.78,27748.45000000001,0.12460000602603782
88-1349718,,Portugal,Appliances,Tillman and Sons,Celine Tumasian,Hortense Gerring,PC,97514.7,80790.93,16723.770000000004,0.1714999892323927
52-9152387,,UK,Books,Johns and Sons,Jessamine Apark,Winny Agnolo,PC,99064.31,85393.44,13670.869999999995,0.13799995174851565
85-9560144,,Portugal,Appliances,"Dickinson, Hyatt and Berge",Celine Tumasian,Corene Shirer,PC,254883.03,213413.56,41469.47,0.1627000039979123
76-0724533,,Finland,Books,"Lueilwitz, Kerluke and Lesch",Hube Corey,Wat Bowkley,PC,154078.75,131336.73,22742.01999999999,0.14759997728434315
36-7597839,2020-04-29,Ireland,Clothing,Walter LLC,Glenine Suttaby,Bunnie Tonbridge,PC,168178.03,142665.42,25512.609999999986,0.1517000169403815
44-6408586,2020-03-21,France,Smartphones,Kirlin and Sons,Othello Bowes,Avrit Chanders,PC,99132.04,78819.89,20312.149999999994,0.20489994960257044
18-0483044,,Ireland,Beauty,"Christiansen, Donnelly and Bechtelar",Glenine Suttaby,Palm Wetherald,PC,292124.64,245822.88,46301.76000000001,0.15850001560977536
19-3129154,,Sweden,Beauty,McGlynn-Prosacco,Maxie Marrow,Anita Woakes,PC,37081.31,31304.04,5777.269999999997,0.15580005129268618
74-8625042,2020-02-18,Portugal,Electronics,Stehr LLC,Celine Tumasian,Brynn Dempster,PC,105374.44,89779.02,15595.419999999998,0.1480000273311061
97-4830372,2020-11-24,France,Electronics,Johns and Sons,Othello Bowes,Maighdiln Upcraft,PC,176114.73,149257.23,26857.5,0.1525000208670791
57-8678621,2020-01-30,UK,Beauty,Gorczany-Lehner,Jessamine Apark,Winny Agnolo,Mobile,33724.53,26770.53,6954.0,0.20620005675394143
21-8525376,,Finland,Clothing,"Farrell, Swaniawski and Crist",Hube Corey,Mellicent Mattys,Tablet,194531.02,158970.75,35560.26999999999,0.1827999976559008
74-6473826,2019-08-16,France,Books,McGlynn-Bergstrom,Othello Bowes,Crysta Halls,PC,171458.64,148877.54,22581.100000000006,0.13169998315628775
98-3051699,2020-10-17,Portugal,Books,Morissette Group,Celine Tumasian,Brynn Dempster,PC,97641.25,83414.92,14226.330000000002,0.14569999871980338
66-4296261,,France,Books,"Fisher, Morar and Skiles",Othello Bowes,Avrit Chanders,PC,150287.47,123611.44,26676.03,0.17750002711470222
64-5761908,2020-08-30,UK,Accessories,"Hermiston, Simonis and Wisoky",Jessamine Apark,Winny Agnolo,PC,156585.22,126599.15,29986.070000000007,0.1915000023629306
68-6900528,,Sweden,Books,Larkin-Collier,Maxie Marrow,Alyosha Meah,PC,66225.71,52437.52,13788.19000000001,0.20819995738815045
03-4045721,2019-04-18,France,Games,Romaguera-Haley,Othello Bowes,Amelina Piscopiello,PC,167935.31,137942.06,29993.25,0.1786000216392848
82-0616982,,France,Clothing,Homenick-Marvin,Othello Bowes,Ora Grennan,PC,35437.89,30412.8,5025.09,0.1417999209320871
07-1769568,2020-10-28,Portugal,Outdoors,O'Connell-Mitchell,Celine Tumasian,Corene Shirer,PC,133072.0,108600.06,24471.940000000002,0.1838999939882169
52-0213558,2020-03-26,France,Books,Armstrong-Little,Othello Bowes,Amelina Piscopiello,PC,95307.21,78533.14,16774.070000000007,0.17600001091208112
90-7039701,2020-07-17,UK,Appliances,Wunsch LLC,Jessamine Apark,Winny Agnolo,PC,36534.09,31138.0,5396.0899999999965,0.1477001343129115
75-7291972,,Portugal,Appliances,Considine-Fisher,Celine Tumasian,Smitty Culverhouse,PC,98746.66,80399.53,18347.130000000005,0.18580000579260103
27-7554919,,Finland,Other,Romaguera-Dietrich,Hube Corey,Wat Bowkley,PC,133057.07,113351.32,19705.75,0.1480999844653125
74-6221213,2019-12-13,France,Electronics,"Christiansen, Donnelly and Bechtelar",Othello Bowes,Ora Grennan,PC,197581.29,169485.23,28096.059999999998,0.14220000284439888
50-0942872,,Belgium,Appliances,Armstrong-Little,Lambert Norheny,Collin Mackness,Mobile,93153.98,79702.55,13451.429999999993,0.14439994941708334
37-6033123,,Portugal,Smartphones,"Christiansen, Donnelly and Bechtelar",Celine Tumasian,Hortense Gerring,PC,53181.88,42316.82,10865.059999999998,0.2043000360273085
13-1936536,2019-10-24,UK,Appliances,Hessel-Stiedemann,Jessamine Apark,Genevra Charrisson,Mobile,112491.58,92254.34,20237.240000000005,0.17990004229649903
68-9875936,,Portugal,Books,Stamm Inc,Celine Tumasian,Smitty Culverhouse,PC,56570.64,46993.23,9577.409999999996,0.16930001145470505
64-1003834,2019-01-21,France,Beauty,Kihn Inc,Othello Bowes,Maighdiln Upcraft,PC,134243.39,113019.51,21223.88000000002,0.15810000030541554
75-6291395,2020-08-26,Portugal,Beauty,Hilll-Vandervort,Celine Tumasian,Aurelie Wren,PC,127482.28,108614.9,18867.380000000005,0.14800002008122232
31-9806848,2019-04-30,France,Appliances,Hilll-Vandervort,Othello Bowes,Avrit Chanders,Tablet,155827.3,126360.36,29466.939999999988,0.1890999844058133
74-7472724,2020-01-28,Portugal,Games,Larkin-Collier,Celine Tumasian,Smitty Culverhouse,PC,115538.34,99686.48,15851.86,0.13719999785352638
66-6777720,,Portugal,Other,Schoen-Keeling,Celine Tumasian,Aurelie Wren,Mobile,45725.53,36571.28,9154.25,0.20019997581219945
18-5234470,,France,Electronics,"Zieme, Bailey and Herzog",Othello Bowes,Ora Grennan,PC,57292.84,45908.75,11384.089999999997,0.19870004698667404
82-8353642,,Portugal,Beauty,Wisoky Inc,Celine Tumasian,Smitty Culverhouse,PC,166367.16,135788.88,30578.28,0.18379997590870698
93-5465623,2020-09-16,France,Clothing,Tillman and Sons,Othello Bowes,Ora Grennan,Mobile,75264.84,61694.59,13570.25,0.18029999133725655
77-3226391,2019-08-13,Spain,Outdoors,Goldner-Dibbert,Emalia Dinse,Bertha Walbrook,PC,77855.47,63545.63,14309.840000000004,0.18380005926365872
02-9253490,2019-06-25,Portugal,Electronics,"Spencer, Rogahn and Muller",Celine Tumasian,Hortense Gerring,PC,119409.43,102656.29,16753.14,0.1402999746334942
78-6287811,,France,Appliances,"Lubowitz, McLaughlin and Erdman",Othello Bowes,Crysta Halls,Mobile,85337.78,72306.7,13031.080000000002,0.15270001164783056
10-9932801,,UK,Games,"Swaniawski, Runolfsson and Green",Jessamine Apark,Genevra Charrisson,PC,100094.97,84690.35,15404.619999999995,0.1539000411309379
29-0601002,,Finland,Games,West-Cummings,Hube Corey,Wat Bowkley,PC,293767.28,254079.32,39687.96000000002,0.13510000160671407
43-9259516,2019-12-18,Sweden,Accessories,Franecki-White,Maxie Marrow,Anita Woakes,PC,207379.28,166442.61,40936.67000000001,0.19740000061722662
13-0526029,,Sweden,Clothing,Johns and Sons,Maxie Marrow,Alyosha Meah,Unknown,56717.53,45101.78,11615.75,0.20479999746110242
92-3462655,2019-06-26,France,Books,"Keeling, Monahan and Pollich",Othello Bowes,Maighdiln Upcraft,PC,195214.72,154649.1,40565.619999999995,0.20780000606511637
74-4541594,,Portugal,Beauty,"Heaney, Gulgowski and Kshlerin",Celine Tumasian,Hortense Gerring,Tablet,110441.89,90970.98,19470.910000000003,0.1763000433983881
39-3557596,2019-04-25,Sweden,Clothing,Johns and Sons,Maxie Marrow,Madelon Bront,PC,112909.4,93940.62,18968.78,0.1680000070853268
02-1124101,2019-12-25,UK,Smartphones,Smith Group,Jessamine Apark,Genevra Charrisson,PC,290010.79,234444.72,55566.06999999998,0.19160000908931693
55-1395838,,France,Clothing,Hessel-Stiedemann,Othello Bowes,Amelina Piscopiello,PC,108713.83,90341.19,18372.64,0.1690000251118004
52-7049356,2019-02-25,Sweden,Electronics,"Dickinson, Hyatt and Berge",Maxie Marrow,Alyosha Meah,PC,110837.96,92106.34,18731.62000000001,0.16900004294557577
99-9215178,,Portugal,Appliances,Wisoky Inc,Celine Tumasian,Corene Shirer,PC,178027.46,144985.56,33041.899999999994,0.18560001923298797
75-6127722,,Portugal,Clothing,Walter LLC,Celine Tumasian,Hortense Gerring,PC,57345.79,45716.06,11629.730000000003,0.2028000660554158
65-5376517,,France,Appliances,"Schowalter, Lesch and Beahan",Othello Bowes,Avrit Chanders,Mobile,63298.61,53645.57,9653.04,0.15250003120131708
68-9634139,2019-02-19,UK,Clothing,"Dickinson, Hyatt and Berge",Jessamine Apark,Jay Morefield,PC,28328.78,24408.08,3920.699999999997,0.13839988873506015
87-0922827,2020-04-26,UK,Beauty,Considine-Fisher,Jessamine Apark,Winny Agnolo,PC,169262.2,141080.04,28182.160000000003,0.16650002185957646
70-1769929,2019-09-26,France,Other,"Rowe, Hermiston and Kessler",Othello Bowes,Amelina Piscopiello,PC,67594.1,54920.21,12673.890000000007,0.18749994452178526
22-6938537,2020-10-30,France,Appliances,Wisoky Inc,Othello Bowes,Amelina Piscopiello,PC,143658.22,123158.19,20500.03,0.142700013963698
86-3876359,2020-11-20,Bulgaria,Books,Hessel-Stiedemann,Charil Alpe,Bernadine Fullagar,PC,33210.56,29109.06,4101.499999999996,0.12349987473863724
06-4611284,2019-03-28,Portugal,Games,Romaguera-Haley,Celine Tumasian,Smitty Culverhouse,PC,21341.66,16930.34,4411.32,0.20669994742676998
31-2600204,2019-01-18,Portugal,Games,Kihn Inc,Celine Tumasian,Corene Shirer,Mobile,129353.22,111593.02,17760.199999999997,0.13730002237284852
12-1249283,2019-03-29,France,Clothing,Dibbert Inc,Othello Bowes,Maighdiln Upcraft,PC,28783.05,24776.45,4006.5999999999985,0.1391999805441049
96-1991854,2020-01-21,Ireland,Books,"Farrell, Swaniawski and Crist",Glenine Suttaby,Bunnie Tonbridge,PC,165747.2,132912.68,32834.52000000002,0.19809999806934908
33-4706706,,France,Smartphones,Smith Group,Othello Bowes,Crysta Halls,PC,87355.7,74584.3,12771.399999999994,0.14619996176551725
88-1711226,,UK,Clothing,Friesen and Sons,Jessamine Apark,Winny Agnolo,Mobile,66391.58,52635.24,13756.340000000004,0.20720006964738605
74-4429133,,Portugal,Games,"Hamill, Kulas and Roob",Celine Tumasian,Hortense Gerring,Mobile,43066.58,36154.39,6912.190000000002,0.16050009078965644
31-7075495,,Portugal,Smartphones,"Bashirian, Okuneva and Bechtelar",Celine Tumasian,Aurelie Wren,PC,109713.84,95769.21,13944.62999999999,0.12710000853128456
99-9093075,2019-07-19,Netherlands,Appliances,Stamm-Zulauf,Denice Amberg,Nero Harbisher,PC,43008.69,34458.56,8550.130000000005,0.19880005645370746
54-1058965,2020-05-22,Bulgaria,Games,Friesen-Rath,Charil Alpe,Shermy McGready,PC,40187.99,32508.07,7679.919999999998,0.1910998783467399
95-3196761,2019-01-21,Portugal,Appliances,Hessel-Stiedemann,Celine Tumasian,Aurelie Wren,Mobile,84224.98,68239.08,15985.899999999994,0.18979998570495352
48-2932903,,France,Appliances,Johns and Sons,Othello Bowes,Amelina Piscopiello,PC,57276.26,49223.22,8053.040000000001,0.14059996235787742
36-4321653,,Portugal,Beauty,Tromp LLC,Celine Tumasian,Hortense Gerring,PC,172340.86,136562.9,35777.95999999999,0.20759998528497534
95-7886861,,Finland,Clothing,Smith Group,Hube Corey,Mellicent Mattys,Mobile,25816.05,21447.97,4368.079999999998,0.1692001681124726
19-9649739,2019-06-30,France,Appliances,"Rowe, Hermiston and Kessler",Othello Bowes,Ora Grennan,PC,238850.25,199607.15,39243.100000000006,0.1643000164328905
59-2117058,,Belgium,Appliances,Johns and Sons,Lambert Norheny,Collin Mackness,Mobile,118061.05,101131.1,16929.949999999997,0.1433999612912133
28-6152726,2020-09-28,France,Books,Hessel-Stiedemann,Othello Bowes,Crysta Halls,PC,121043.69,96750.22,24293.47,0.20070001170651688
34-8728117,,Sweden,Other,"Lueilwitz, Kerluke and Lesch",Maxie Marrow,Caro Morfield,PC,24787.65,20454.77,4332.880000000001,0.17479995078194185
98-8250897,,France,Appliances,Kihn Inc,Othello Bowes,Crysta Halls,PC,86628.32,72464.59,14163.73000000001,0.163499996306058
65-2631885,2020-06-29,France,Books,Friesen-Rath,Othello Bowes,Ora Grennan,PC,154936.24,135739.64,19196.599999999977,0.12389999912221943
91-4296427,,France,Books,"Bashirian, Okuneva and Bechtelar",Othello Bowes,Avrit Chanders,Mobile,36183.97,30579.07,5604.9000000000015,0.1549000842085598
30-9137723,2019-11-15,France,Electronics,"Swaniawski, Runolfsson and Green",Othello Bowes,Avrit Chanders,PC,71079.8,56778.54,14301.260000000002,0.20120005965126522
35-7483371,,France,Beauty,Armstrong-Little,Othello Bowes,Ora Grennan,PC,111676.46,92791.97,18884.490000000005,0.1691000054980253
86-6380587,2020-08-26,Sweden,Smartphones,McGlynn-Bergstrom,Maxie Marrow,Anita Woakes,PC,137026.71,120117.61,16909.09999999999,0.12340002908921911
04-4730440,2020-01-19,Sweden,Games,"Keeling, Monahan and Pollich",Maxie Marrow,Tarrah Castelletti,Mobile,84537.2,69405.04,15132.160000000003,0.17900001419493436
47-5733147,,Sweden,Smartphones,Hilll-Vandervort,Maxie Marrow,Caro Morfield,PC,140352.81,122303.44,18049.369999999995,0.128599990267384
69-6259390,,Portugal,Books,Schoen-Keeling,Celine Tumasian,Smitty Culverhouse,Unknown,71620.08,62245.01,9375.07,0.13090002133479883
59-3526945,,Portugal,Books,O'Connell-Mitchell,Celine Tumasian,Aurelie Wren,PC,227830.33,182173.13,45657.19999999998,0.20040000819908388
12-3815754,2019-12-25,France,Books,"Christiansen, Donnelly and Bechtelar",Othello Bowes,Maighdiln Upcraft,PC,235042.75,187446.59,47596.16,0.20250001329545372
23-1397222,,Portugal,Appliances,"Christiansen, Donnelly and Bechtelar",Celine Tumasian,Smitty Culverhouse,PC,50303.66,41103.12,9200.54,0.18290001164925176
80-1374023,2020-06-26,France,Beauty,Larkin-Collier,Othello Bowes,Maighdiln Upcraft,PC,131097.05,109203.84,21893.209999999992,0.16700002021403224
98-4201877,2019-06-20,Finland,Clothing,"Hartmann, Hane and Pfannerstill",Hube Corey,Wat Bowkley,Tablet,204138.34,165617.44,38520.899999999994,0.1886999766922764
26-9948924,2020-01-20,Portugal,Games,Considine-Fisher,Celine Tumasian,Aurelie Wren,Tablet,37273.84,31559.76,5714.079999999998,0.15330000879973726
04-8899739,2019-07-24,France,Beauty,Considine-Fisher,Othello Bowes,Crysta Halls,PC,109697.86,89853.52,19844.339999999997,0.18089997380076508
76-1827989,2019-02-13,Spain,Books,Johns and Sons,Emalia Dinse,Perri Aldersley,PC,42475.6,35802.68,6672.919999999998,0.15710007627908726
67-3929836,,Spain,Electronics,Johns and Sons,Emalia Dinse,Bertha Walbrook,PC,81412.1,64747.04,16665.060000000005,0.2047000384463735
60-7663173,,UK,Books,Gislason-Stanton,Jessamine Apark,Winny Agnolo,PC,126074.62,100027.6,26047.01999999999,0.2066000278247913
86-6763776,,Sweden,Books,Dibbert Inc,Maxie Marrow,Anita Woakes,PC,80867.18,63982.11,16885.069999999992,0.20880003482253237
02-3972649,,UK,Beauty,Johns and Sons,Jessamine Apark,Genevra Charrisson,PC,149486.27,118662.2,30824.069999999992,0.2062000075324643
87-5540520,,Bulgaria,Games,"Hermiston, Simonis and Wisoky",Charil Alpe,Bernadine Fullagar,PC,111106.06,93195.76,17910.300000000003,0.16120002815327988
99-8643527,2019-07-15,France,Clothing,Altenwerth-Konopelski,Othello Bowes,Avrit Chanders,PC,115689.22,98127.6,17561.619999999995,0.15179996891672357
47-7207206,2019-01-27,Sweden,Games,Stamm Inc,Maxie Marrow,Alyosha Meah,PC,147994.63,129643.3,18351.33,0.12399997216115208
70-0044622,2020-01-28,Bulgaria,Games,Armstrong-Little,Charil Alpe,Bernadine Fullagar,PC,122998.65,97476.43,25522.22,0.20750000101627133
86-6760202,2019-06-15,France,Appliances,McGlynn-Bergstrom,Othello Bowes,Avrit Chanders,PC,79833.6,63411.83,16421.770000000004,0.20569998096039765
64-9816105,2019-01-27,France,Electronics,Wiza and Sons,Othello Bowes,Avrit Chanders,PC,90228.68,77966.6,12262.079999999987,0.13590002646608582
20-1013432,2019-11-26,Sweden,Electronics,Stamm-Zulauf,Maxie Marrow,Tarrah Castelletti,PC,68086.96,58759.05,9327.910000000003,0.13699994830140752
75-5652593,,Portugal,Appliances,Morissette Group,Celine Tumasian,Hortense Gerring,Tablet,172202.38,149816.07,22386.309999999998,0.13000000348427238
77-7771177,,France,Electronics,"Murray, Reichel and Nolan",Othello Bowes,Avrit Chanders,PC,144640.8,118345.1,26295.699999999983,0.18180001769901705
41-0722740,,Sweden,Appliances,Armstrong-Little,Maxie Marrow,Anita Woakes,PC,152747.92,130614.75,22133.170000000013,0.14489997637938384
